Text,Label,Score
BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!,anger,0.562
"Petition for non-Maghrebi PoC to stop buying 'couscous' from white grocery stores and boiling it. That is not couscous, that is trash.",anger,0.562
ESPN just assumed I wanted their free magazines #offended,anger,0.542
Yo there's a kid on my snap chat from LA &amp; they get high off helium gas lmao.... I am like why the fuck lol,anger,0.542
.@RepDelBene: 'Today's proceedings and the entire process is an insult to our constituents.',anger,0.593
@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol #angry,anger,0.542
@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended,anger,0.42100000000000004
... flat party and I instantly get bollocked about it. ,anger,0.542
@everycolorbot more like every color looks the same #triggered #colorblind #offended,anger,0.542
.@DIVAmagazine than straight people. Even the arse straight guys who think that means a threesome is fine.  ,anger,0.517
"@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.",anger,0.542
@Deadspin @jrzy_boy This is about him being left off because they wanted to play a heavier game. We needed his offense tho. Amongst others.,anger,0.542
@Idubbbz @LeafyIsHere  I am offended,anger,0.542
"@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.",anger,0.542
@IrishTimesPol @IrishTimes Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!,anger,0.542
Candice's pout is gonna take someone eye out mate! #GBBO,anger,0.542
I've always had a weird grudge against stingrays ever since one killed Steve Irwin.,anger,0.542
@jwolfie_ why you gotta use the dark skin emoji #offended,anger,0.525
I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross,anger,0.542
"I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE.",anger,0.542
"@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.",anger,0.542
not to be That Person™ but i get bitter seeing some ravi stans,anger,0.542
"@Darren_Hammer amen, nothing personal mate, just tired of all of the complaining from our fans, it's Been a relentless tirade of misery",anger,0.542
Michelle is one of the worst players in bb history #bb18 #bbfinale ,anger,0.542
Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!,anger,0.542
"A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs",anger,0.542
"I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo",anger,0.542
Connivers blind to existential fury,anger,0.542
guys irritate me,anger,0.542
#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily #rage,anger,0.542
@eNCA what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall,anger,0.542
Need a new outlet for #rage,anger,0.542
@swagalini ive been through the denial and anger i am in pure acceptance,anger,0.491
"@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --",anger,0.542
I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well,anger,0.542
@TzumiXIV huff puff,anger,0.519
Hell hath not fury like a hamstring cramp. #ouch,anger,0.542
"Actually be arsed with my sister sometimes, she controls the TV 90% of the time and when I watch one thing she gets in a huff 🙄",anger,0.542
@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me,anger,0.542
@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?🤔,anger,0.542
@paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.,anger,0.542
when you find out the initiative isn't even a thing 😧 #revenge,anger,0.542
@djddueces jojo at 12:30 and not midnight lets rage WRYYYYYY,anger,0.542
"I'll happily be rude to people who personally insult me unprovoked, they deserve it 👍 Just as good people deserve respect",anger,0.521
That AK47 leave your spine with a frown,anger,0.521
come on let's make em hate 😘make em pout they face 👿😩.,anger,0.521
Recommended reading: Prisoners of Hate by Aaron Beck #anger,anger,0.521
@Alanafergusson snap meee,anger,0.521
@KimLy resent,anger,0.521
Forever angry that gh ruined Molly and morgan's bond/friendship ,anger,0.521
#disgracefulesin I resent all men in some way; for some or no reason at all. #esinscountdown,anger,0.521
@TillTheEndMMVI I accidetly dumped boiling water my myself 😫,anger,0.521
"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. ",anger,0.521
As usual disappointing #offense by @HoustonTexans ...#Texans,anger,0.45799999999999996
"@mdivincenzo9 he's stupid, I hate him lol ",anger,0.521
@PuseLepuru it's the irritation of not having found the corpse,anger,0.5
never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*,anger,0.521
@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.,anger,0.521
@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter,anger,0.517
whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me,anger,0.415
@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage,anger,0.521
I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes #outrage,anger,0.5660000000000001
@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.,anger,0.521
@laura221b I've left it for my dad to deal with 😂 My work is done as soon as it's felt the wrath of my slipper 😷,anger,0.521
"Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet",anger,0.521
@m_warner21 Yikes. The wrath of Maddie...,anger,0.521
@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.,anger,0.521
.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying,anger,0.521
#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget,anger,0.521
I need some to help with my anger,anger,0.574
"@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter",anger,0.521
Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/  #annoyed,anger,0.521
Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.,anger,0.521
Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO,anger,0.373
@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec,anger,0.521
@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged  #yeller #quiet #screamer #😂😂,anger,0.521
Candice's standing pout face aggravates me every week,anger,0.521
Think I really broke young bull hurt 😂😂😭😭 u can tell by how bitter and mad he is 😊😊😩😩,anger,0.521
@OstinOng YUUUHH 🙄😭 plus clin ep and prevmed ugghhh hahaha #bitter,anger,0.521
"@HebertofNH any time a man who got paid to throw temper tantrums speaks up, you gotta listen.",anger,0.521
"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry",anger,0.521
don't provoke me after letting me down !,anger,0.521
could never be a angry drunk lol yall weirdos just enjoy your time,anger,0.521
"Yet we still have deaths, road rage, &amp; violations on the road, despite a widely accepted concept of 'personal accountability' while driving",anger,0.521
"@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW",anger,0.5
@Trump_Videos she looks completely #rabid @realDonaldTrump,anger,0.5
Inner conflict happens when we are at odds with ourselves. Honor your values and priorities.  #innerconflict #conflict #values,anger,0.5
"#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen",anger,0.5
Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??,anger,0.5
"@BosNaud so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin",anger,0.5
"Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough Macom.",anger,0.5
I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter 😩,anger,0.5
That grudge you're holding keeps making an appearance because #God wants you to deal with it.,anger,0.5
@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.,anger,0.5
🔥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.🔥 #anger \n\n~Mark Twain,anger,0.5
"If I spend more than £10 in shimmy on £1 drinks I'll be raging, but we all know it's gonna happen",anger,0.5
I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage,anger,0.52
"@iamsrk what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket, thank you very much.",anger,0.5
When your sister is 19 and throws legitimate temper tantrums just to get attention..,anger,0.5
@luxbet Did you even give out any pizzas ? Serious fail #hungry  #hangry,anger,0.4
This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant now,anger,0.5
@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags,anger,0.5
I guess #bradangelina &gt; #anger &gt; #blacklivesmatter,anger,0.5
Now that I have my ex's number now its time to prank him. #revenge #prank #whatprankIshoulddo seriously what prank I should I do,anger,0.5
"Do not despise the Lord ’s #discipline, do not #resent his rebuke, because the #Lord disciplines those he loves... #Proverbs 3:11-12",anger,0.5
Guy across from me in a really ugly suit cannot stop expressing his displeasure,anger,0.5
Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness,anger,0.5
I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry,anger,0.5
@JuliaHB1 Bloody right #fume,anger,0.5
@RoyEnglish roy as fiery,anger,0.5
Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?,anger,0.5
@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis ,anger,0.5
Listening to Joey really helps me and my anger.,anger,0.5
@kerrybowen_ you have anger issues!,anger,0.5
i can't believe they're all messing up my favourite of all bakes i feel personally offended,anger,0.5
I think they may be #offended,anger,0.5
@ashleighjessica @zacflint1 I'd give that pout the firm D,anger,0.5
I am using twitter as a coping mechanism for raging out at this kid oops?,anger,0.5
@AgentTinsley I believe that's what you call the fury of the righteous.,anger,0.5
Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended,anger,0.484
#india will take #revenge  by making 3 new movies like #phantom and they will be like #ghus_k_maren_ge this is how indian army take revenge,anger,0.5
@cxmbeferre so you WOULDNT date me????? #offended,anger,0.494
Drop Snapchat names #bored #snap #swap #pics,anger,0.5
Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators 😁 #Chargers #Boltup #Recharged,anger,0.479
the bee sting still suck i feel sick,anger,0.479
I just love it when people make plans for me without actually including me in this process ,anger,0.479
"@healeyraine I'm offended, I actually am",anger,0.479
pressure does burst pipes 😭,anger,0.479
"@voguemagazine, did you not learn from @FreePeople 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes 🙄",anger,0.479
@realDonaldTrump: No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain,anger,0.479
@GriffinBowie23 @AliMcClimond sorry to #offend u griffin!!,anger,0.479
@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria,anger,0.479
"@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?",anger,0.479
"@lydss_xx @tharealversace @fatbellybella fuckin luv incense, this is me as fuck 😂",anger,0.479
I screened my own snap what kind of narcissistic ass would smh,anger,0.479
I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown,anger,0.479
@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see,anger,0.479
@jwolfie_ why you gotta use the dark skin emoji ,anger,0.479
jamming out to fury in math class wanting to die hbu,anger,0.479
"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav #offended",anger,0.479
@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! #revenge,anger,0.479
can't believe Achilles killed me! ,anger,0.479
"@a_mxe7 hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight mate",anger,0.479
Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.,anger,0.479
"@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. ",anger,0.479
@trendykittykat Some people would rather hang on to their indignant anger. *weary sigh*,anger,0.479
@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks ,anger,0.479
Thatmoment you're watching #worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and married😭 #nochance #KindaDontMind😉,anger,0.479
Women don't like girls because we resent them for looking so great/we wish we still looked like that  #washed,anger,0.479
Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed,anger,0.479
"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical.",anger,0.479
"My leg feels like it's gonna burst, yet I'm still expected to go into work:):)",anger,0.33299999999999996
"The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer.",anger,0.479
Get to work and there's a fire drill. #fire  #outthere #inthedark,anger,0.479
@LaraTheIrish &lt; feel everything. She would remember everything. Evanora hoped this would serve to fuel the creatures anger and run rabid &gt;,anger,0.479
@Kim_is__bored exactly what I have been saying on fb.. #bitter,anger,0.479
Get to work and there's a fire drill. #fire #burning #outthere #inthedark,anger,0.479
@simon_penn_r @AntisocialJW2 has turned into a rather fiery GG radical),anger,0.479
"significantly, with a #bitter smile, 'let me",anger,0.479
@MetPoliceFC is it true none of your players are cops? Do they drink chilled bitter? Are your players Walter Mitty types? @KeviboyAllen,anger,0.479
Brendan Rodgers looks fuming 😭,anger,0.479
"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an ",anger,0.479
My baskets are better when I'm in a bad mood someone irritate me before practice please,anger,0.479
Be chill af if you want to offend someone.,anger,0.479
@DRUDGE_REPORT @FoxNews good thing the FBI didn't offend them!,anger,0.479
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended,anger,0.479
@danrafaelespn no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton,anger,0.479
"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav ",anger,0.479
"@m_t_f_72 I'm not surprised, I would be fuming! 😤",anger,0.479
oh these old things on my face? nah they're not tears from school related anger and frustration nope never,anger,0.479
British humour should offend and challenge mainstream views. Hat off to Clarkeson. The ultra left should go and kneel before Allah!!,anger,0.479
I need all your attention! If I don't I'll pout..,anger,0.479
@AudreyKare i'm like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao,anger,0.479
"Because it was a perfect illusion, but at least now I know what it was.  #ladygaga #iscalming#mysoul",anger,0.479
Puzzle investing opening portland feodal population is correlative straight a snorting infuriate: XLzjYhG,anger,0.45799999999999996
"@len_snart gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-",anger,0.45799999999999996
@AaronGoodwin seriously dude buy some bubble tape for your phones. #snap broke another phone,anger,0.45799999999999996
When you forget to mention you were bought dreamboys tickets 🙄😂 #raging,anger,0.45799999999999996
Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another 😂🙃 #snap survival,anger,0.45799999999999996
Nick said he's territorial and he'll growl if someone gets too close to me #hesananimal,anger,0.45799999999999996
"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not",anger,0.45799999999999996
He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.,anger,0.45799999999999996
Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values,anger,0.45799999999999996
Are belittling kitty straight a service? provoke lift aboard!: Wycelv,anger,0.45799999999999996
@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? #madden,anger,0.45799999999999996
And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt ,anger,0.45799999999999996
@BearGrylls for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover?,anger,0.45799999999999996
Like I can't do 12 hours worth of standing or calorie burning in 3 hours 😭😭😭😭 #1stworldprobs4vs,anger,0.45799999999999996
Before revenge you feel good after revenge you feel worse 💯 @HillaryClinton,anger,0.45799999999999996
I wonder what would happen if I were to tell some people the truth #savage #uhoh ,anger,0.45799999999999996
Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi,anger,0.45799999999999996
@cxmbeferre so you WOULDNT date me????? ,anger,0.45799999999999996
the teams that face Barca and Bayern after a defeat are the ones who face the wrath,anger,0.45799999999999996
I just don't understand why everyone is so #angry we all just want to live and thrive don't we?,anger,0.45799999999999996
"@kitanoye Hell is hot and boiling, isi ewu",anger,0.45799999999999996
#welfarereform should not be a 'model' for #snap.,anger,0.45799999999999996
@HillaryClinton Yeah U gotta make them HEEL. I know U need their votes so U have to wait. But when U LOSE-they're really in for your wrath !,anger,0.45799999999999996
Well @AprilDRyan Trump's rabid base needs 2 hear this &amp; U can always find an overseer like King to say it.\n@JoyAnnReid @SMShow @frangeladuo,anger,0.45799999999999996
Skipping meals is the national way of showing #disappointment and #anger. #wiz,anger,0.45799999999999996
streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple,anger,0.45799999999999996
@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone ,anger,0.45799999999999996
"@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-",anger,0.45799999999999996
why are people so angry toward veggie burgers at in n out wtf,anger,0.45799999999999996
"I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism.",anger,0.45799999999999996
Checked-in for my flight to Toronto. Took seat 3D just to infuriate @perpetualgeek.,anger,0.45799999999999996
Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,anger,0.579
@PrincessCasGirl @DaddyEllis__ tiff you better hurry cause 👀,anger,0.45799999999999996
"@fleetstreetfox It's buzzing pathetically for sympathy if you let it out it will twirl it's moustache, chuckle and sting you #Psychowasp",anger,0.45799999999999996
matt and i just did a psychological study on provocation in abusive relationships.,anger,0.45799999999999996
@HuffPostUK  NO greater wrath than a woman scorned.,anger,0.45799999999999996
@kencurtin they might get Donal óg sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult,anger,0.45799999999999996
"@LouisFil just curious as to what you mean. No rush, no animosity, no disdain.",anger,0.45799999999999996
@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone,anger,0.43799999999999994
"@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end",anger,0.441
Who knew softballs could sting so bad? Jimmy Fallon has been under a lot of heat for his &amp;ldquo;softball&amp;rdquo; Donald Trump interview,anger,0.414
@OstinOng YUUUHH 🙄😭 plus clin ep and prevmed ugghhh hahaha ,anger,0.43799999999999994
@StrongestBeing ←would furrow and her face would redden as she protests; it would seem that being seen as unattractive in Wukong's eyes was→,anger,0.48100000000000004
Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it,anger,0.43799999999999994
Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry,anger,0.466
@marthalyssa yep. LOL ,anger,0.43799999999999994
@AuntieSupreme @KimberlyCarole y'all found me to express yalls displeasure. 😉,anger,0.43799999999999994
@1VoiceMatters @MichaelTPremo just got wind of #MenForChoice and it doesn't infuriate me. Just makes me sad for the generation.,anger,0.43799999999999994
Since the 'update' my @iPhone loses power nearly 40% faster. ,anger,0.43799999999999994
The sun literally burning my skin,anger,0.43799999999999994
That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. ,anger,0.43799999999999994
@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!,anger,0.462
Chris ate all my mac n cheese so imma eat all his taffy ,anger,0.43799999999999994
"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage",anger,0.43799999999999994
Chris ate all my mac n cheese so imma eat all his taffy #revenge,anger,0.43799999999999994
It's weird because I was discussing sex resentment and confusion in the thing I was writing last night.,anger,0.43799999999999994
"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just ",anger,0.43799999999999994
Paul forever. Paul should have won! Paul played such a better game! #BB18 ,anger,0.43799999999999994
@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby,anger,0.43799999999999994
"@clarechampion @Westclarepage and peter your radio piece on off the ball was pure class , no digs , no revenge , a total balanced pro ! 👏👏👏",anger,0.43799999999999994
@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO ,anger,0.43799999999999994
"The best #revenge is to move on, get over it, and continue to #succeed. Never give someone the #satisfaction of watching you #suffer....!!!",anger,0.43799999999999994
"@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you",anger,0.43799999999999994
75' Tierney reaches a deep cross to the back post and plays it back across but the Alloa defence clear. Celtic relentless here.,anger,0.43799999999999994
Can't believe I've only got 2 days off left 🙄 #backtoreality ,anger,0.43799999999999994
@vladfucker69 i look rabid,anger,0.47200000000000003
"@thedrepabon BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage",anger,0.43799999999999994
I get embarrassed at the slightest things and then I'll fret about it all day I hate it,anger,0.43799999999999994
@Sophiejulia @CalebAtChipotle @calebpressleyxo relentless pipe thirst #sheltered,anger,0.43799999999999994
I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes ,anger,0.43799999999999994
#Taurus will react angrily when she can't take being provoked any longer.,anger,0.43799999999999994
@bismahmalik .....Seems like a fight ready to rage on.....,anger,0.43799999999999994
@WestonKoury so leafy can roast the Pokemon go kid but not you what an outrage that just means that he is more relevant than y-I mean kisses,anger,0.491
"I think Paul is what's bitter, not the pastry",anger,0.49200000000000005
@PatriotsInform I don't see why you think we'll have a dumbed down simplified offense with Brissett. He comes from a very complicated system,anger,0.43799999999999994
"After becoming boiling hot, after slowly melting, my heart is frozen.",anger,0.43799999999999994
@xandraaa5 @amayaallyn6 shut up hashtags are cool ,anger,0.43799999999999994
@hoytschile fury road!!,anger,0.43799999999999994
Realizing that holding a grudge for long is immaturity is wisdom,anger,0.43799999999999994
"@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.",anger,0.43799999999999994
Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness,anger,0.43799999999999994
@RegalisAzura \ngrasp the cobalt woman's own; which they did fairly easily. Fair cheeks would ignite into a fiery hue. Warm.. was the only,anger,0.43799999999999994
@billburr DirectTV is the best. Apparently you just sit in silent anger. 'Don't press or say anything',anger,0.41700000000000004
I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.,anger,0.41700000000000004
@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be ,anger,0.41700000000000004
"im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug anyway",anger,0.41700000000000004
Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of ?,anger,0.41700000000000004
@talkRobyn oh dear I have to watch this the woman with the pout did well,anger,0.442
LIFE TIP 101. I know unresolved #anger is likely to cause problems in several areas of my life. I must recognize it &amp; properly deal with it.,anger,0.41700000000000004
"@Sargon_of_Akkad It'll be like burning rap albums; they'll have to buy it first, but gosh darn it, they have to get rid of it.",anger,0.41700000000000004
@Docjp they unleashing God's wrath just as Cain did,anger,0.41700000000000004
@SlaveGuinevere its more of a little prick than a sting .......... but you have to come to Tennessee to get it1,anger,0.41700000000000004
@DeltaDomain @SawDraze @qurions dis dat nigga from fume right?,anger,0.41700000000000004
Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry,anger,0.41700000000000004
"@SageHillfarms @HintonAlisa @hb_heather Hey, Jayme! Were your👂👂 burning cuz I was talking about you?😁 Are you going tomorrow?",anger,0.41700000000000004
"@savageimiike one of my favorite songs brother, real talk. #rage",anger,0.41700000000000004
Controlling #anger is a sign of those #righteous people promised #Paradise in the #Quran in Surah Al Imran verses 133-134 #reward #goodDeed,anger,0.41700000000000004
@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. ,anger,0.41700000000000004
the 1975 are playing antichrist why won't @sundarakarma play hustle it's an outrage,anger,0.41700000000000004
@TDsNation I blame how broken madden is this year,anger,0.41700000000000004
"@MMASOCCERFAN @outmagazine No offense but the only way this makes sense is if you work for the magazine. Otherwise,who are you apologizing 4",anger,0.41700000000000004
Nahhhhhh @konanplaydirty snap story has got me bussing up 😂😂😂😂😂😂😂😂😂😂😂😂😂😂,anger,0.41700000000000004
"@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer",anger,0.41700000000000004
@skinkev let's rage,anger,0.41700000000000004
If i could just get my line to block! #germantownbroncos #lilleague #popwarner #Broncos #usafootball  #lineman,anger,0.41700000000000004
"@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though",anger,0.46799999999999997
"@KevinI @GGGBoxing @SpecialKBrook pretty average, klitschko fury did about 600k and Joshua white did about 450k",anger,0.41700000000000004
"@WBIRSports They're still using his offense, up the middle 3X &amp; punt.",anger,0.41700000000000004
@jessebwatters lol. Love it when you aggravate Juan. Keep up the good work. Lol,anger,0.242
@judahandthelion TONIGHT. Legit can't wait to rage 🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🔥,anger,0.41700000000000004
"Seeing #RIPShawtyLo got me thinking bout other rappers then I thought about @LilTunechi dying, and burst into tears... Smh",anger,0.41700000000000004
"@donna_bellav @SoniaRayS @gig_aholic He looks especially lovely. Sadly, I do not *removes potentially indignant Mr D from convo*",anger,0.41700000000000004
my momma irritate me asking all these questions like gone 😤,anger,0.41700000000000004
The bubble has officially burst. 98 boys to beat for the trophy and all the glory #wptmain #bye,anger,0.29
"@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! ",anger,0.41700000000000004
"@feistyarcher -trouble,' he feigned anger and gave her a look that told her to behave. He knew she wouldn't though, and that was one of -",anger,0.41700000000000004
@JBCrewdotcom how his own fans insult him,anger,0.41700000000000004
I offend u,anger,0.41700000000000004
np rum rage,anger,0.41700000000000004
Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone,anger,0.434
#welfarereform should not be a 'model' for .,anger,0.41700000000000004
@TheDTSB @trubble1127 @nflnetwork I agree but our offense was ass after the second half td score on the first drive,anger,0.41700000000000004
"@RealPaulWalker R.I.P Paul, furious 8 can't wait",anger,0.254
